Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-22 00:00:00+10:00,0.2941739857196808,0.29899701476097107,0.2507709860801697,0.2700609862804413,323988,0,0
2016-08-23 00:00:00+10:00,0.2700609862804413,0.2700609862804413,0.2604160010814667,0.2604160010814667,69090,0,0
2016-08-24 00:00:00+10:00,0.2604160010814667,0.2604160010814667,0.24594900012016296,0.2507709860801697,167840,0,0
2016-08-25 00:00:00+10:00,0.24594900012016296,0.24594900012016296,0.23148100078105927,0.23148100078105927,124734,0,0
2016-08-26 00:00:00+10:00,0.21701399981975555,0.21701399981975555,0.21219100058078766,0.21219100058078766,113011,0,0
2016-08-29 00:00:00+10:00,0.20254600048065186,0.20254600048065186,0.19290100038051605,0.20254600048065186,97251,0,0
2016-08-30 00:00:00+10:00,0.20254600048065186,0.22183600068092346,0.20254600048065186,0.22183600068092346,11560,0,0
2016-08-31 00:00:00+10:00,0.22183600068092346,0.22183600068092346,0.19772300124168396,0.21701399981975555,103172,0,0
2016-09-01 00:00:00+10:00,0.21701399981975555,0.21701399981975555,0.21219100058078766,0.21701399981975555,102252,0,0
2016-09-02 00:00:00+10:00,0.21219100058078766,0.21219100058078766,0.21219100058078766,0.21219100058078766,13478,0,0
2016-09-05 00:00:00+10:00,0.21219100058078766,0.21219100058078766,0.21219100058078766,0.21219100058078766,8807,0,0
2016-09-06 00:00:00+10:00,0.21219100058078766,0.21219100058078766,0.21219100058078766,0.21219100058078766,212543,0,0
2016-09-07 00:00:00+10:00,0.21219100058078766,0.21701399981975555,0.21219100058078766,0.21219100058078766,89970,0,0
2016-09-08 00:00:00+10:00,0.21219100058078766,0.21219100058078766,0.21219100058078766,0.21219100058078766,27118,0,0
2016-09-09 00:00:00+10:00,0.23148100078105927,0.24112600088119507,0.23148100078105927,0.24112600088119507,270604,0,0
2016-09-12 00:00:00+10:00,0.24112600088119507,0.24112600088119507,0.23148100078105927,0.24112600088119507,61689,0,0
2016-09-13 00:00:00+10:00,0.24112600088119507,0.24112600088119507,0.23148100078105927,0.23148100078105927,124415,0,0
2016-09-14 00:00:00+10:00,0.23630400002002716,0.24594900012016296,0.23148100078105927,0.23630400002002716,174005,0,0
2016-09-15 00:00:00+10:00,0.24112600088119507,0.2507709860801697,0.24112600088119507,0.24112600088119507,122342,0,0
2016-09-16 00:00:00+10:00,0.24594900012016296,0.24594900012016296,0.24594900012016296,0.24594900012016296,41471,0,0
2016-09-19 00:00:00+10:00,0.24112600088119507,0.24112600088119507,0.24112600088119507,0.24112600088119507,33177,0,0
2016-09-20 00:00:00+10:00,0.23148100078105927,0.23148100078105927,0.21219100058078766,0.21219100058078766,126449,0,0
2016-09-21 00:00:00+10:00,0.21701399981975555,0.22183600068092346,0.21701399981975555,0.22183600068092346,51839,0,0
2016-09-22 00:00:00+10:00,0.22183600068092346,0.24112600088119507,0.22183600068092346,0.24112600088119507,46655,0,0
2016-09-23 00:00:00+10:00,0.23148100078105927,0.24112600088119507,0.23148100078105927,0.24112600088119507,62207,0,0
2016-09-26 00:00:00+10:00,0.23148100078105927,0.23148100078105927,0.23148100078105927,0.23148100078105927,10367,0,0
2016-09-27 00:00:00+10:00,0.23148100078105927,0.23148100078105927,0.23148100078105927,0.23148100078105927,0,0,0
2016-09-28 00:00:00+10:00,0.22665899991989136,0.22665899991989136,0.22665899991989136,0.22665899991989136,2229,0,0
2016-09-29 00:00:00+10:00,0.22183600068092346,0.23630400002002716,0.21701399981975555,0.23630400002002716,45100,0,0
2016-09-30 00:00:00+10:00,0.23630400002002716,0.23630400002002716,0.23630400002002716,0.23630400002002716,0,0,0
2016-10-03 00:00:00+11:00,0.23630400002002716,0.23630400002002716,0.23630400002002716,0.23630400002002716,0,0,0
2016-10-04 00:00:00+11:00,0.23630400002002716,0.23630400002002716,0.23630400002002716,0.23630400002002716,4147,0,0
2016-10-05 00:00:00+11:00,0.23630400002002716,0.23630400002002716,0.23630400002002716,0.23630400002002716,0,0,0
2016-10-06 00:00:00+11:00,0.21701399981975555,0.21701399981975555,0.21701399981975555,0.21701399981975555,10367,0,0
2016-10-07 00:00:00+11:00,0.21701399981975555,0.21701399981975555,0.21701399981975555,0.21701399981975555,34940,0,0
2016-10-10 00:00:00+11:00,0.21701399981975555,0.21701399981975555,0.21701399981975555,0.21701399981975555,0,0,0
2016-10-11 00:00:00+11:00,0.21701399981975555,0.21701399981975555,0.20736899971961975,0.20736899971961975,87656,0,0
2016-10-12 00:00:00+11:00,0.21219100058078766,0.22183600068092346,0.21219100058078766,0.21219100058078766,23969,0,0
2016-10-13 00:00:00+11:00,0.21219100058078766,0.21219100058078766,0.21219100058078766,0.21219100058078766,0,0,0
2016-10-14 00:00:00+11:00,0.20736899971961975,0.20736899971961975,0.20736899971961975,0.20736899971961975,59260,0,0
