Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-08-27 00:00:00+10:00,0.2543329894542694,0.26795798540115356,0.24070799350738525,0.2497909963130951,447302,0,0
2014-08-28 00:00:00+10:00,0.24525000154972076,0.24525000154972076,0.23616600036621094,0.24525000154972076,170543,0,0
2014-08-29 00:00:00+10:00,0.24525000154972076,0.2543329894542694,0.24525000154972076,0.2497909963130951,387083,0,0
2014-09-01 00:00:00+10:00,0.2543329894542694,0.2588750123977661,0.2543329894542694,0.2588750123977661,146619,0,0
2014-09-02 00:00:00+10:00,0.2543329894542694,0.2543329894542694,0.24525000154972076,0.24525000154972076,152986,0,0
2014-09-03 00:00:00+10:00,0.2497909963130951,0.2497909963130951,0.24525000154972076,0.24525000154972076,16513,0,0
2014-09-04 00:00:00+10:00,0.2497909963130951,0.2497909963130951,0.24525000154972076,0.24525000154972076,147610,0,0
2014-09-05 00:00:00+10:00,0.24525000154972076,0.24525000154972076,0.24525000154972076,0.24525000154972076,0,0,0
2014-09-08 00:00:00+10:00,0.23616600036621094,0.23616600036621094,0.23616600036621094,0.23616600036621094,27522,0,0
2014-09-09 00:00:00+10:00,0.24525000154972076,0.24525000154972076,0.24525000154972076,0.24525000154972076,17614,0,0
2014-09-10 00:00:00+10:00,0.24525000154972076,0.24525000154972076,0.24070799350738525,0.24525000154972076,66055,0,0
2014-09-11 00:00:00+10:00,0.23616600036621094,0.23616600036621094,0.23616600036621094,0.23616600036621094,22018,0,0
2014-09-12 00:00:00+10:00,0.23616600036621094,0.23616600036621094,0.23616600036621094,0.23616600036621094,117015,0,0
2014-09-15 00:00:00+10:00,0.2316250056028366,0.2316250056028366,0.2270829975605011,0.2270829975605011,346788,0,0
2014-09-16 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.22254100441932678,0.2270829975605011,214678,0,0
2014-09-17 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.2270829975605011,0.2270829975605011,33027,0,0
2014-09-18 00:00:00+10:00,0.2316250056028366,0.2316250056028366,0.2270829975605011,0.2270829975605011,24220,0,0
2014-09-19 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.2270829975605011,0.2270829975605011,22018,0,0
2014-09-22 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.2270829975605011,0.2270829975605011,0,0,0
2014-09-23 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.2270829975605011,0.2270829975605011,0,0,0
2014-09-24 00:00:00+10:00,0.2270829975605011,0.2270829975605011,0.2270829975605011,0.2270829975605011,0,0,0
2014-09-25 00:00:00+10:00,0.22254100441932678,0.22254100441932678,0.22254100441932678,0.22254100441932678,1,0,0
2014-09-26 00:00:00+10:00,0.20891599357128143,0.22254100441932678,0.20891599357128143,0.21799999475479126,153068,0,0
2014-09-29 00:00:00+10:00,0.21345800161361694,0.21345800161361694,0.21345800161361694,0.21345800161361694,22018,0,0
2014-09-30 00:00:00+10:00,0.21345800161361694,0.21345800161361694,0.21345800161361694,0.21345800161361694,0,0,0
